path_id,path_order,scenario_family_id,scenario_id,scenario,policy_state,policy_label,timing_id,12c timing,FY,series_id,series_order,revenue_line,value_million_nzd,value_billion_nzd,unit,definition
baseline_published,0,base,current_basecase,Current finalist Base case,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2030,net_mvr_revenue,2,Net MVR,479.8837182888595,0.4798837182888595,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2026,net_fed_revenue,0,Net FED,2106.1949845912095,2.1061949845912094,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2026,total_ruc_net_revenue,1,Net RUC (all classes),2072.019805657217,2.072019805657217,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2026,net_mvr_revenue,2,Net MVR,393.8747745212369,0.39387477452123687,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2027,net_fed_revenue,0,Net FED,2004.335325410929,2.004335325410929,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2027,total_ruc_net_revenue,1,Net RUC (all classes),2105.2252306039495,2.1052252306039496,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2027,net_mvr_revenue,2,Net MVR,484.04699017200664,0.48404699017200664,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2028,net_fed_revenue,0,Net FED,2409.761726849051,2.4097617268490508,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2028,total_ruc_net_revenue,1,Net RUC (all classes),2682.88830836724,2.68288830836724,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2028,net_mvr_revenue,2,Net MVR,490.25051027658566,0.49025051027658567,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2029,net_fed_revenue,0,Net FED,2547.365083541614,2.5473650835416137,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2029,total_ruc_net_revenue,1,Net RUC (all classes),2981.055182150856,2.981055182150856,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2029,net_mvr_revenue,2,Net MVR,484.84310999369575,0.48484310999369573,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2030,net_fed_revenue,0,Net FED,2657.114250993943,2.6571142509939434,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2030,total_ruc_net_revenue,1,Net RUC (all classes),3253.9373715651354,3.2539373715651356,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_shifted_6m,1,base,current_basecase_12c_delay_6m,Current finalist Base case,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2030,net_mvr_revenue,2,Net MVR,479.8837182888595,0.4798837182888595,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2026,net_fed_revenue,0,Net FED,2106.1949845912095,2.1061949845912094,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2026,total_ruc_net_revenue,1,Net RUC (all classes),2072.019805657217,2.072019805657217,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2026,net_mvr_revenue,2,Net MVR,393.8747745212369,0.39387477452123687,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2027,net_fed_revenue,0,Net FED,2004.335325410929,2.004335325410929,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2027,total_ruc_net_revenue,1,Net RUC (all classes),2105.2252306039495,2.1052252306039496,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2027,net_mvr_revenue,2,Net MVR,484.04699017200664,0.48404699017200664,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2028,net_fed_revenue,0,Net FED,2075.692126621356,2.0756921266213557,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2028,total_ruc_net_revenue,1,Net RUC (all classes),2309.0942550915142,2.309094255091514,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2028,net_mvr_revenue,2,Net MVR,490.25051027658566,0.49025051027658567,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2029,net_fed_revenue,0,Net FED,2214.132051179748,2.214132051179748,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2029,total_ruc_net_revenue,1,Net RUC (all classes),2589.090452739607,2.589090452739607,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2029,net_mvr_revenue,2,Net MVR,484.84310999369575,0.48484310999369573,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2030,net_fed_revenue,0,Net FED,2324.587533233129,2.324587533233129,$m nominal ex GST,gross_fed_revenue - fed_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2030,total_ruc_net_revenue,1,Net RUC (all classes),2844.510267017857,2.8445102670178573,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
baseline_no_uplift,2,base,current_basecase_12c_no_uplift,Current finalist Base case,no_uplift,12c uplift off,no_uplift,12c uplift off,2030,net_mvr_revenue,2,Net MVR,479.8837182888595,0.4798837182888595,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2026,net_fed_revenue,0,Net FED,2093.218162607564,2.093218162607564,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2026,total_ruc_net_revenue,1,Net RUC (all classes),2050.9668388614487,2.0509668388614486,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2026,net_mvr_revenue,2,Net MVR,393.8747745212369,0.39387477452123687,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2027,net_fed_revenue,0,Net FED,2163.837617332862,2.163837617332862,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2027,total_ruc_net_revenue,1,Net RUC (all classes),2270.3940966767263,2.270394096676726,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2027,net_mvr_revenue,2,Net MVR,484.04699017200664,0.48404699017200664,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2028,net_fed_revenue,0,Net FED,2409.761726849051,2.4097617268490508,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2028,total_ruc_net_revenue,1,Net RUC (all classes),2682.88830836724,2.68288830836724,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2028,net_mvr_revenue,2,Net MVR,490.25051027658566,0.49025051027658567,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2029,net_fed_revenue,0,Net FED,2547.365083541614,2.5473650835416137,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2029,total_ruc_net_revenue,1,Net RUC (all classes),2981.055182150856,2.981055182150856,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2029,net_mvr_revenue,2,Net MVR,484.84310999369575,0.48484310999369573,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2030,net_fed_revenue,0,Net FED,2657.114250993943,2.6571142509939434,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2030,total_ruc_net_revenue,1,Net RUC (all classes),3253.9373715651354,3.2539373715651356,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_published,3,low,middle_east_low,Middle East conflict: Low,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2030,net_mvr_revenue,2,Net MVR,479.8837182888595,0.4798837182888595,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2026,net_fed_revenue,0,Net FED,2093.218162607564,2.093218162607564,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2026,total_ruc_net_revenue,1,Net RUC (all classes),2050.9668388614487,2.0509668388614486,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2026,net_mvr_revenue,2,Net MVR,393.8747745212369,0.39387477452123687,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2027,net_fed_revenue,0,Net FED,1996.6039216625002,1.9966039216625002,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2027,total_ruc_net_revenue,1,Net RUC (all classes),2093.643952132433,2.0936439521324326,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2027,net_mvr_revenue,2,Net MVR,484.04699017200664,0.48404699017200664,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2028,net_fed_revenue,0,Net FED,2409.761726849051,2.4097617268490508,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2028,total_ruc_net_revenue,1,Net RUC (all classes),2682.88830836724,2.68288830836724,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2028,net_mvr_revenue,2,Net MVR,490.25051027658566,0.49025051027658567,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2029,net_fed_revenue,0,Net FED,2547.365083541614,2.5473650835416137,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2029,total_ruc_net_revenue,1,Net RUC (all classes),2981.055182150856,2.981055182150856,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2029,net_mvr_revenue,2,Net MVR,484.84310999369575,0.48484310999369573,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2030,net_fed_revenue,0,Net FED,2657.114250993943,2.6571142509939434,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2030,total_ruc_net_revenue,1,Net RUC (all classes),3253.9373715651354,3.2539373715651356,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_shifted_6m,4,low,middle_east_low__12c_delay_6m,Middle East conflict: Low,delay_6m,12c deferred six months: from 1 Jul 2027,delayed_6m,12c deferred six months: from 1 Jul 2027,2030,net_mvr_revenue,2,Net MVR,479.8837182888595,0.4798837182888595,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2026,net_fed_revenue,0,Net FED,2093.218162607564,2.093218162607564,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2026,total_ruc_net_revenue,1,Net RUC (all classes),2050.9668388614487,2.0509668388614486,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2026,net_mvr_revenue,2,Net MVR,393.8747745212369,0.39387477452123687,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2027,net_fed_revenue,0,Net FED,1996.6039216625002,1.9966039216625002,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2027,total_ruc_net_revenue,1,Net RUC (all classes),2093.643952132433,2.0936439521324326,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2027,net_mvr_revenue,2,Net MVR,484.04699017200664,0.48404699017200664,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2028,net_fed_revenue,0,Net FED,2075.692126621356,2.0756921266213557,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2028,total_ruc_net_revenue,1,Net RUC (all classes),2309.0942550915142,2.309094255091514,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2028,net_mvr_revenue,2,Net MVR,490.25051027658566,0.49025051027658567,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2029,net_fed_revenue,0,Net FED,2214.132051179748,2.214132051179748,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2029,total_ruc_net_revenue,1,Net RUC (all classes),2589.090452739607,2.589090452739607,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2029,net_mvr_revenue,2,Net MVR,484.84310999369575,0.48484310999369573,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2030,net_fed_revenue,0,Net FED,2324.587533233129,2.324587533233129,$m nominal ex GST,gross_fed_revenue - fed_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2030,total_ruc_net_revenue,1,Net RUC (all classes),2844.510267017857,2.8445102670178573,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
low_no_uplift,5,low,middle_east_low__12c_no_uplift,Middle East conflict: Low,no_uplift,12c uplift off,no_uplift,12c uplift off,2030,net_mvr_revenue,2,Net MVR,479.8837182888595,0.4798837182888595,$m nominal ex GST,mr1_revenue + mr2_revenue - mvr_admin_revenue - mvr_refunds
medium_published,6,medium,middle_east_medium,Middle East conflict: Medium,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2026,net_fed_revenue,0,Net FED,2093.218162607564,2.093218162607564,$m nominal ex GST,gross_fed_revenue - fed_refunds
medium_published,6,medium,middle_east_medium,Middle East conflict: Medium,published,12c original timing: from 1 Jan 2027,published,12c original timing: from 1 Jan 2027,2026,total_ruc_net_revenue,1,Net RUC (all classes),2050.9668388614487,2.0509668388614486,$m nominal ex GST,gross_ruc_revenue - ruc_admin_revenue - ruc_refunds
